y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30
-4.337475495262733,-2.2388768315706407,-1.8968516960844302,-1.6708777451954369,-0.5872077023830383,-0.32196336707502277,0.7665914609309705,1.366114386833697,0.1153529805484039,-0.5453203119934402,-0.20816495327022116,-0.45621526295126347,-1.4936451259392411,-1.0354838039201066,-1.122434158606605,-0.9684533565874921,-1.0619100808571895,-0.5327452015527867,-0.34090008439885316,0.20165484990285393,1.0749015856561601,0.9168122658013386,0.4040819222244459,-0.6012699753689589,-0.0629574822167304,-0.3699903458604132,-1.3786374032186093,-1.888129767452442,-1.7417308607235105,-0.9205826133386684,-1.4840104329215387
0.5018733809209012,-0.7238504685086241,-1.2009983426608193,-0.9561899300390918,-0.5409140414704644,-0.9509537603570443,-0.90565699541735,0.4858394219273084,-0.229229952626181,-1.2580267426297023,-1.6847509057569572,-0.32603847307916717,0.7367794468969011,0.2983771681995521,0.8930061545846388,-0.8181727261917603,-1.1568255999819859,-1.545047319728239,-1.6614535014988734,-1.8688799586310232,-2.0934083488187327,-1.8084530684556603,-0.8132391900329592,-0.710252946573301,-1.607291614552797,-1.6226568341941767,-0.978219565900555,-1.122824167493278,-0.16033187477474564,-1.0414823172124505,-0.49366164828266706
5.368714398540955,0.29163465444745273,0.16616355815765826,-0.7854124105899087,-0.5109769628516578,-0.8939470720685683,-0.14521316764224956,-1.2124928720992962,-0.4901475849661344,-0.41493687449975425,-0.0907415819717262,0.5159492905698969,1.7967884980932258,1.4762608091914378,0.7018674643592915,0.47397725778630106,1.0652644754951435,1.3746079032018106,1.5815258633833773,2.0002087334283765,2.819421401041094,2.4736269663949253,2.5250761153561183,2.6173679620434296,1.4645782994899457,1.080895949605059,1.1880286630141086,1.1742636890769969,0.8049620209905803,0.35401971060736903,-0.5377928685974028
0.8700280472876338,1.089238314356074,0.23656295461964907,0.3286297849603349,0.09398167043679143,0.3693490563375625,-0.09787549696006059,-0.9866951001850675,-1.269030826098843,-1.1533141160190015,-2.0504985486486893,-0.15263139095185002,-0.07265957434623078,0.022773399835985003,0.15233634441729627,0.21937944784643354,-0.7149054843339758,-1.1256930077113547,-1.5401035275663453,-0.7227130099129746,-0.14921174202021856,-0.20229010083892734,-0.46738513299337303,0.46108890457294166,0.20344546481234344,0.5203240841524706,0.8590291888075806,0.4905704541720443,0.4582689581755185,-0.17905180936038104,-0.7268099642394762
4.765160848320512,0.028169975269293115,-0.470112266436934,0.1318727747315424,-0.13031354396631656,0.35283895875759447,0.21442788562261733,0.8980104511017503,0.6527127976800561,-0.05648931040086826,0.8663609996293224,1.7813130869471614,2.1764103151689307,0.960785612233377,1.4887730969469102,0.7070784560098949,0.0031898859805416235,0.6848624237227604,1.8582531670434355,1.7627502518864446,1.6035062137295475,1.4164659478858281,-0.5376097123501388,-0.8537852092676628,-0.33480125097981217,-0.1647396501055753,-0.3323804827101466,0.02120593611485393,-1.414258160847679,-1.0521422613213807,-0.18064848129048236
1.0963518271137669,0.15510086192875194,-0.3640305522868182,0.47847026184203856,1.742240963288877,0.7646129235462407,0.3140516408939852,0.4973232584701272,-0.31993929003784555,-0.5941440116040697,-0.6144580889868946,-0.03526285093428043,-0.0590256900411524,0.5111643505731508,0.8742424688373353,0.8304118113447776,1.7719006148099201,1.4184845793044245,0.8404681681382896,0.8687854883397316,0.7453083795171774,0.9331375157710524,0.49869724247661706,1.1255916957223813,0.5707418407452939,-0.20822903647370722,-0.4719020347982541,-0.16579756805727736,1.5494214404117186,1.1482612198821252,1.3234830890610048
-6.738509743856125,0.6028393380066355,0.11299939915403513,0.05649474370895827,0.662010466585042,0.5261799271870603,1.0508133093684484,0.6230108314720689,0.9122141756547735,1.563214826116497,0.6506721618488335,-0.22072773764058068,0.02002035888020509,-0.4103157245081708,-0.2724330767832468,-0.3468321334943165,0.01579722224588069,-0.5027760513570804,-1.278442906148906,-1.334514592305299,-0.9279401913422576,-0.35467476968929357,0.13267800180978256,-0.29834657465888687,-0.24038869236479332,-1.157530168298004,-0.9279285892001197,-0.799586019616268,-1.5470328235814923,-2.71602965926215,-1.4350943597005033
-2.1539619022262246,0.0249139966208864,-0.7423901723595284,-0.9859028208512708,-1.7106275346950324,-0.7086872526832841,-1.4194831640615946,-1.4802492225043782,-1.4027755350893487,-0.7030866410374356,-1.1386952560858918,-1.627153215174969,-1.2000550993807164,-1.1613117161543365,-0.10441891165737152,0.496604423081569,0.24353101267307303,0.902221864782745,0.5938924124725236,0.8658238159991486,1.0971693179663848,-0.4404120415591079,0.5304093083034976,1.300083954468948,1.4261962965556958,1.409889069876282,1.4121104741818533,1.0534136185627734,0.08263714804654662,-0.4714026088385424,-0.3786518974234459
1.6103462022020005,-0.9387992663345996,-0.11016601218732194,-0.5749153012692727,0.4825529171182672,-0.1513774199453422,0.1764648811277562,0.03220303755628419,0.12693371319702315,-0.6057241757788767,-0.7318573508866357,-0.5507558194181521,-0.35049662865749487,-0.051265725969560416,0.01013248939141495,-0.2562345805845438,0.7460057300263147,-0.040984322112268434,0.5369244712780353,-0.6558604627981388,-0.6395868018358053,-1.0309733626361444,-1.3392020271661802,-1.2064019431005792,-1.6706752292739346,-2.1306590276637394,-1.9946846491375048,-1.68583322058848,-1.2119460562206632,-2.2903452188241626,-2.240204713001042
3.5452939906951615,0.7781604417717647,0.6635507782134331,0.0744584898341473,0.301280655502823,0.5233921522475893,1.0290014225678632,0.15765910944619158,-0.29821903365559643,-0.017985625267789823,-0.2786632366381656,-0.5368277355541815,-0.10930291261148954,0.011758087213508794,-0.6800276331492915,-0.686245604348357,-0.8360575028052102,-1.6102002056650173,-1.8009547367738261,-2.610932831334096,-2.0578482065458497,-2.3826037087468075,-1.1970495635479175,-0.47054221631350307,-0.3683875360107782,-1.26308767447857,-1.2075301814785862,-1.4661722664164718,-1.124055175173756,-1.1362875482253683,-1.2371667428088868
